Date,ANZ,ASX200,BOQ,CBA,NAB,QBE,SUN,WBC
2017-03-23,25.37156867980957,5708.0,8.691067695617676,58.42338943481445,20.14969825744629,9.794644355773926,15.657933235168457,21.808134078979492
2017-03-24,25.858055114746094,5753.5,8.691067695617676,58.72624969482422,20.359067916870117,9.989449501037598,15.863639831542969,22.108129501342773
2017-03-27,25.93226432800293,5746.7001953125,8.608153343200684,58.740352630615234,20.43520164489746,9.903736114501953,15.730536460876465,22.173341751098633
2017-03-28,26.33629608154297,5821.2001953125,8.8644380569458,60.05036926269531,20.83489227294922,9.966071128845215,15.899942398071289,22.62986183166504
2017-03-29,26.633136749267578,5873.5,8.849361419677734,60.670169830322266,21.088668823242188,10.028409004211426,16.03304672241211,22.916799545288086
2017-03-30,26.608402252197266,5896.2001953125,9.075495719909668,60.93781280517578,21.24728012084961,10.075162887573242,16.045146942138672,22.995059967041016
2017-03-31,26.237350463867188,5864.89990234375,9.165947914123535,60.50820541381836,21.152111053466797,10.04399299621582,15.984644889831543,22.864627838134766
2017-04-03,26.361034393310547,5872.7001953125,9.211175918579102,60.84624481201172,21.22189712524414,10.059576034545898,15.706335067749023,22.962451934814453
2017-04-04,26.245595932006836,5856.60009765625,9.128259658813477,60.52226638793945,21.025222778320312,9.934904098510742,15.524828910827637,22.740720748901367
2017-04-05,26.12191390991211,5876.2001953125,9.135797500610352,60.56452941894531,20.879302978515625,10.082953453063965,15.633732795715332,22.597246170043945
2017-04-06,25.858055114746094,5856.2998046875,9.030269622802734,59.719337463378906,20.6826229095459,10.005032539367676,15.778938293457031,22.31682014465332
2017-04-07,25.899282455444336,5862.5,9.060420036315918,59.70524215698242,20.606494903564453,10.04399299621582,15.75473690032959,22.329862594604492
2017-04-10,26.138404846191406,5912.89990234375,9.135797500610352,60.212364196777344,20.733386993408203,10.075162887573242,15.960444450378418,22.466819763183594
2017-04-11,26.22910499572754,5929.2998046875,9.256402015686035,60.64199447631836,20.942745208740234,10.176458358764648,16.287155151367188,22.740720748901367
2017-04-12,26.492963790893555,5934.0,9.18856143951416,61.050506591796875,21.075979232788086,10.020617485046387,16.275054931640625,22.779850006103516
2017-04-13,26.303316116333008,5889.89990234375,9.211175918579102,60.747642517089844,20.993501663208008,9.841400146484375,16.33555793762207,22.66246223449707
2017-04-18,26.105417251586914,5836.7001953125,9.18856143951416,60.2264518737793,20.84123420715332,9.833606719970703,16.21455192565918,22.492900848388672
2017-04-19,25.693145751953125,5804.0,9.173486709594727,59.599609375,20.593807220458984,9.638803482055664,16.093547821044922,22.24508285522461
2017-04-20,26.006473541259766,5821.39990234375,8.773983001708984,59.95880889892578,20.777793884277344,9.693347930908203,16.275054931640625,22.284210205078125
2017-04-21,26.22910499572754,5854.10009765625,8.8342866897583,60.31801986694336,20.980810165405273,9.747894287109375,16.371858596801758,22.401599884033203
2017-04-24,26.369279861450195,5871.7998046875,8.879512786865234,60.73356246948242,21.171142578125,9.833606719970703,16.408159255981445,22.5711612701416
2017-04-26,26.715595245361328,5912.0,9.030269622802734,61.35336685180664,21.317062377929688,10.04399299621582,16.662267684936523,22.695068359375
2017-04-27,26.92997932434082,5921.5,9.037805557250977,61.7407341003418,21.49470329284668,9.981657028198242,16.662267684936523,22.916799545288086
2017-04-28,27.012432098388672,5924.10009765625,9.022729873657227,61.55762481689453,21.57083511352539,10.028409004211426,16.69856834411621,22.864627838134766
2017-05-01,27.169099807739258,5956.39990234375,9.098109245300293,61.59987258911133,21.62793731689453,10.153081893920898,16.952678680419922,23.021148681640625
2017-05-02,26.59191131591797,5950.39990234375,9.067957878112793,61.156158447265625,21.577180862426758,10.036200523376465,17.097883224487305,22.81245994567871
2017-05-03,25.849809646606445,5892.2998046875,8.871975898742676,60.11376953125,20.993501663208008,10.114120483398438,17.049480438232422,22.382036209106445
2017-05-04,25.421039581298828,5876.39990234375,8.8342866897583,59.60664749145508,20.879302978515625,10.036200523376465,17.206785202026367,22.11465072631836
2017-05-05,25.272621154785156,5836.60009765625,8.8041353225708,59.44466018676758,20.631874084472656,10.082953453063965,17.158384323120117,22.082048416137695
2017-05-08,24.695432662963867,5870.89990234375,8.871975898742676,60.07854080200195,20.999841690063477,10.067370414733887,17.158384323120117,22.225521087646484
2017-05-09,24.04403305053711,5839.89990234375,8.72875690460205,57.76838684082031,20.56842803955078,10.114120483398438,17.134183883666992,21.442930221557617
2017-05-10,24.233680725097656,5875.39990234375,9.045344352722168,57.56413269042969,20.428852081298828,10.48034954071045,17.60610008239746,21.29293441772461
2017-05-11,24.159469604492188,5878.2998046875,9.037805557250977,57.803592681884766,20.49229621887207,10.581645965576172,17.666601181030273,21.27336883544922
2017-05-12,24.093507766723633,5836.89990234375,8.985041618347168,57.5218505859375,20.511329650878906,10.441387176513672,17.412492752075195,21.24075698852539
2017-05-15,24.250171661376953,5838.39990234375,9.000118255615234,57.92332458496094,20.708003997802734,10.316715240478516,17.351991653442383,21.410324096679688
2017-05-16,24.35736656188965,5850.5,8.954891204833984,58.183929443359375,20.609859466552734,10.33230209350586,17.42459487915039,21.475536346435547
2017-05-17,24.04403305053711,5786.0,8.849361419677734,57.02884292602539,20.17149543762207,10.254379272460938,17.303590774536133,20.973377227783203
2017-05-18,23.953330993652344,5738.2998046875,8.879512786865234,56.9161376953125,19.988296508789062,10.028409004211426,17.146284103393555,20.933067321777344
2017-05-19,23.499828338623047,5727.39990234375,8.81921100616455,56.50764465332031,19.87706756591797,10.005032539367676,16.940576553344727,20.72481346130371
2017-05-22,23.409128189086914,5771.2001953125,8.781522750854492,57.24013137817383,19.890151977539062,10.121915817260742,17.049480438232422,20.88604164123535
2017-05-23,23.343162536621094,5760.2001953125,8.570464134216309,57.00770568847656,19.726579666137695,10.082953453063965,17.025279998779297,20.671072006225586
2017-05-24,23.31842613220215,5769.0,8.638303756713867,57.04996109008789,19.62843894958496,10.137496948242188,17.001079559326172,20.523273468017578
2017-05-25,23.615262985229492,5789.60009765625,8.593077659606934,57.23308181762695,19.53684425354004,10.129705429077148,17.07368278503418,20.556865692138672
2017-05-26,23.268949508666992,5751.7001953125,8.464934349060059,56.44424057006836,19.4517822265625,10.160874366760254,16.976877212524414,20.435937881469727
2017-05-29,22.831937789916992,5707.10009765625,8.253876686096191,55.563846588134766,19.150815963745117,10.121915817260742,16.880075454711914,20.167221069335938
2017-05-30,23.00509262084961,5717.89990234375,8.359406471252441,55.951229095458984,19.4517822265625,10.176458358764648,16.90427589416504,20.375478744506836
2017-05-31,23.095794677734375,5724.60009765625,8.412169456481934,56.09913635253906,19.706954956054688,10.05178451538086,16.746971130371094,20.489686965942383
2017-06-01,23.04631996154785,5738.10009765625,8.389556884765625,56.0780143737793,19.576099395751953,10.176458358764648,17.013179779052734,20.348609924316406
2017-06-02,23.31842613220215,5788.10009765625,8.434784889221191,56.613285064697266,19.792009353637695,10.137496948242188,17.376192092895508,20.49640464782715
2017-06-05,22.930885314941406,5754.89990234375,8.29156494140625,55.85966491699219,19.47795295715332,10.05178451538086,17.097883224487305,20.126916885375977
2017-06-06,22.559833526611328,5667.5,8.140809059143066,55.04265213012695,19.150815963745117,9.934904098510742,16.90427589416504,19.85148048400879
2017-06-07,22.708253860473633,5667.2001953125,8.08804702758789,55.28915786743164,19.203157424926758,9.825813293457031,16.880075454711914,19.958965301513672
2017-06-08,22.963865280151367,5676.60009765625,8.178498268127441,55.67654800415039,19.392898559570312,9.880358695983887,16.892175674438477,20.10004425048828
2017-06-09,22.84842872619629,5677.7998046875,8.208649635314941,55.775146484375,19.235872268676758,10.012824058532715,17.08578109741211,20.133634567260742
2017-06-13,23.409128189086914,5772.7998046875,8.427245140075684,57.14152908325195,19.706954956054688,10.21541690826416,17.52139663696289,20.69794273376465
2017-06-14,23.598773956298828,5833.89990234375,8.480009078979492,57.96559524536133,19.831266403198242,10.316715240478516,17.5939998626709,21.040557861328125
2017-06-15,23.087549209594727,5763.2001953125,8.344331741333008,57.542991638183594,19.419071197509766,10.137496948242188,17.497196197509766,20.48296546936035
2017-06-16,23.186494827270508,5774.0,8.351868629455566,57.65568161010742,19.517213821411133,10.308924674987793,17.630300521850586,20.509838104248047
2017-06-19,23.400880813598633,5805.2001953125,8.382018089294434,58.31069564819336,19.805099487304688,10.43359661102295,17.836008071899414,20.744964599609375
2017-06-20,23.087549209594727,5757.2998046875,8.397093772888184,57.92332458496094,19.58917999267578,10.308924674987793,17.654502868652344,20.36203956604004
2017-06-21,22.675270080566406,5665.7001953125,8.155885696411133,56.90910720825195,19.013418197631836,9.249200820922852,17.315689086914062,19.99927520751953
2017-06-22,22.95561981201172,5706.0,8.306641578674316,57.66977310180664,19.275127410888672,9.366081237792969,17.581899642944336,20.281431198120117
2017-06-23,22.823688507080078,5715.89990234375,8.261415481567383,57.22604751586914,19.176986694335938,9.25699234008789,17.666601181030273,20.27471160888672
2017-06-26,22.88965606689453,5720.2001953125,8.329254150390625,57.43734359741211,19.078842163085938,9.054398536682129,17.799705505371094,20.20753288269043
2017-06-27,23.112285614013672,5714.2001953125,8.419706344604492,57.810638427734375,19.072301864624023,9.171280860900879,17.77550506591797,20.214250564575195
2017-06-28,23.376142501831055,5755.7001953125,8.578001976013184,58.25434494018555,19.150815963745117,9.249200820922852,18.283723831176758,20.388916015625
2017-06-29,23.9285945892334,5818.10009765625,8.781522750854492,59.17702102661133,19.576099395751953,9.24140739440918,18.223220825195312,20.80542755126953
2017-06-30,23.681228637695312,5721.5,8.630765914916992,58.32479476928711,19.360187530517578,9.202448844909668,17.932811737060547,20.49640464782715
2017-07-03,23.623510360717773,5684.5,8.69860553741455,58.064178466796875,19.31438636779785,9.101150512695312,17.799705505371094,20.415788650512695
2017-07-04,24.151226043701172,5783.7998046875,8.894588470458984,59.162925720214844,19.850894927978516,9.32712173461914,17.957012176513672,21.08757972717285
2017-07-05,24.035785675048828,5763.2998046875,8.932278633117676,58.90938186645508,19.739667892456055,9.428418159484863,18.041715621948242,20.906200408935547
2017-07-06,23.903858184814453,5758.7998046875,8.90212631225586,58.465641021728516,19.674240112304688,9.40504264831543,17.969112396240234,20.711376190185547
2017-07-07,23.598773956298828,5703.60009765625,8.76644515991211,57.84585189819336,19.49758529663086,9.31153678894043,17.81180763244629,20.550148010253906
2017-07-10,23.69771957397461,5724.39990234375,8.90212631225586,58.32479476928711,19.66769790649414,9.56867504119873,17.90860939025879,20.738250732421875
2017-07-11,23.788421630859375,5728.89990234375,9.007654190063477,58.416351318359375,19.68732261657715,9.444002151489258,18.07801628112793,20.87932586669922
2017-07-12,23.42561912536621,5673.7998046875,8.879512786865234,57.83880615234375,19.445240020751953,9.373873710632324,17.90860939025879,20.644197463989258
2017-07-13,23.56578826904297,5736.7998046875,8.924739837646484,58.14870071411133,19.54338836669922,9.537507057189941,18.199020385742188,21.02712059020996
2017-07-14,23.796667098999023,5765.10009765625,9.060420036315918,58.54312515258789,19.726579666137695,9.623220443725586,18.356325149536133,21.09429931640625
2017-07-17,23.70596694946289,5755.5,9.060420036315918,58.416351318359375,19.58917999267578,9.599845886230469,18.271623611450195,21.020402908325195
2017-07-18,23.334917068481445,5687.39990234375,8.909663200378418,57.331695556640625,19.235872268676758,9.529714584350586,17.73920440673828,20.671072006225586
2017-07-19,24.250171661376953,5732.10009765625,9.090571403503418,59.02910232543945,19.824724197387695,9.420626640319824,17.82390785217285,21.457067489624023
2017-07-20,24.942798614501953,5761.5,9.075495719909668,59.55735397338867,20.14532470703125,9.444002151489258,17.666601181030273,21.981063842773438
2017-07-21,24.827360153198242,5722.7998046875,9.120722770690918,59.141807556152344,19.92940902709961,9.366081237792969,17.412492752075195,21.779525756835938
2017-07-24,24.645959854125977,5688.10009765625,9.090571403503418,58.860069274902344,19.726579666137695,9.23361587524414,17.267288208007812,21.6115779876709
2017-07-25,24.744903564453125,5726.60009765625,9.037805557250977,59.36012268066406,19.78546905517578,9.280366897583008,17.376192092895508,21.68547821044922
2017-07-26,24.967533111572266,5776.60009765625,9.158411026000977,59.73344039916992,19.94249725341797,9.32712173461914,17.43669319152832,21.853424072265625
2017-07-27,24.984027862548828,5785.0,9.196099281311035,59.90247344970703,19.96212387084961,9.342705726623535,17.5939998626709,21.7996826171875
2017-07-28,24.48929214477539,5702.7998046875,9.098109245300293,58.993896484375,19.608814239501953,9.147902488708496,17.33989143371582,21.430194854736328
2017-07-31,24.43157386779785,5720.60009765625,9.08303451538086,58.97276306152344,19.595727920532227,9.23361587524414,17.291488647460938,21.376455307006836
2017-08-01,24.53876495361328,5772.39990234375,9.271477699279785,59.54325866699219,19.680782318115234,9.373873710632324,17.60610008239746,21.544395446777344
2017-08-02,24.439821243286133,5744.2001953125,9.301630020141602,59.32491683959961,19.530298233032227,9.31153678894043,17.545597076416016,21.336145401000977
2017-08-03,24.39034652709961,5735.10009765625,9.294093132019043,59.141807556152344,19.54338836669922,9.25699234008789,16.420259475708008,21.302555084228516
2017-08-04,24.316137313842773,5720.60009765625,9.309168815612793,56.85276412963867,19.582643508911133,9.28816032409668,16.553363800048828,21.1883487701416
2017-08-07,24.571748733520508,5773.60009765625,9.377006530761719,57.41621398925781,19.7462158203125,9.35049819946289,16.541263580322266,21.457067489624023
2017-08-08,24.481048583984375,5743.7998046875,9.331780433654785,56.8034553527832,19.7462158203125,9.295952796936035,16.504962921142578,21.430194854736328
2017-08-09,24.66244888305664,5765.7001953125,9.384544372558594,57.12743377685547,19.922870635986328,9.381665229797363,16.420259475708008,21.58470916748047
2017-08-10,24.596487045288086,5760.89990234375,9.346856117248535,57.085182189941406,19.94249725341797,9.295952796936035,16.34765625,21.517526626586914
2017-08-11,24.126487731933594,5693.10009765625,9.173486709594727,56.697811126708984,19.739667892456055,9.147902488708496,16.238752365112305,21.235376358032227
2017-08-14,24.266664505004883,5730.39990234375,9.467460632324219,57.26829528808594,20.092979431152344,9.116735458374023,16.287155151367188,21.483938217163086
2017-08-15,24.579994201660156,5757.5,9.595602989196777,57.22604751586914,20.210750579833984,9.194657325744629,16.408159255981445,21.625015258789062
2017-08-16,25.08297348022461,5785.10009765625,9.693593978881836,57.871150970458984,20.492090225219727,9.366081237792969,15.791037559509277,21.9945011138916
2017-08-17,25.03350067138672,5779.2001953125,9.595602989196777,57.660953521728516,20.472461700439453,8.703755378723145,15.863639831542969,21.981063842773438
2017-08-18,24.744903564453125,5747.10009765625,9.557914733886719,57.327510833740234,20.197664260864258,8.392072677612305,15.561129570007324,21.63844871520996
2017-08-21,24.744903564453125,5725.89990234375,9.550375938415527,56.83464050292969,20.106063842773438,8.384279251098633,15.621631622314453,21.64516830444336
2017-08-22,24.654205322265625,5750.10009765625,9.535300254821777,57.015846252441406,20.17149543762207,8.454408645629883,15.561129570007324,21.8131160736084
2017-08-23,24.654205322265625,5737.2001953125,9.520224571228027,56.68965530395508,20.14532470703125,8.384279251098633,15.3917236328125,21.83998680114746
2017-08-24,24.571748733520508,5745.5,9.550375938415527,56.21126937866211,20.151865005493164,8.543374061584473,15.597431182861328,21.7996826171875
2017-08-25,24.44806671142578,5743.89990234375,9.557914733886719,56.33450698852539,20.07335090637207,8.447917938232422,15.706335067749023,21.571273803710938
2017-08-28,24.316137313842773,5709.89990234375,9.595602989196777,55.580650329589844,19.935951232910156,8.432007789611816,15.815238952636719,21.1883487701416
2017-08-29,24.011051177978516,5669.0,9.542839050292969,54.892059326171875,19.680782318115234,8.249049186706543,15.609532356262207,20.919631958007812
2017-08-30,23.961578369140625,5669.7001953125,9.452384948730469,54.6311149597168,19.66769790649414,8.288822174072266,15.657933235168457,20.933067321777344
2017-08-31,24.241926193237305,5714.5,9.490074157714844,54.94281005859375,19.75929832458496,8.304732322692871,15.766837120056152,21.006961822509766
2017-09-01,24.398591995239258,5724.60009765625,9.550375938415527,54.71085739135742,19.844356536865234,8.264961242675781,15.80313777923584,21.053993225097656
2017-09-04,24.241926193237305,,9.580528259277344,53.93527603149414,19.798551559448242,8.249049186706543,15.609532356262207,20.98009490966797
2017-09-05,24.200698852539062,5706.2001953125,9.723745346069336,54.06575012207031,19.857440948486328,8.201321601867676,15.48852825164795,21.020402908325195
2017-09-06,24.077016830444336,5689.7001953125,9.648367881774902,53.42063903808594,19.726579666137695,8.034272193908691,15.161816596984863,20.791990280151367
2017-09-07,24.019296646118164,5689.89990234375,9.603139877319336,53.62359619140625,19.739667892456055,8.05018138885498,15.246519088745117,20.839021682739258
2017-09-08,23.788421630859375,5672.60009765625,9.58806324005127,53.08721923828125,19.641529083251953,8.097909927368164,15.186017036437988,20.69794273376465
2017-09-11,24.307891845703125,5713.10009765625,9.784046173095703,53.82655715942383,19.968669891357422,8.145636558532715,15.282820701599121,21.04727554321289
2017-09-12,24.654205322265625,5746.39990234375,9.708670616149902,55.0297737121582,20.125694274902344,8.352461814880371,15.258620262145996,21.262245178222656
